3398,Mantrust Asahi Airways,(unknown),(unknown),MTS,MANTRUST,Indonesia,N
3399,Manx Airlines,(unknown),(unknown),MNX,MANX,United Kingdom,N
3400,Maple Air Services,(unknown),(unknown),MAD,MAPLE AIR,Canada,N
3401,March Helicopters,(unknown),(unknown),MAR,MARCH,United Kingdom,N
3402,Marcopolo Airways,(unknown),(unknown),MCP,MARCOPOLO,Afghanistan,N
3403,Marghi Air,(unknown),(unknown),MGI,MARGHI,Nigeria,N
3404,Markair,(unknown),(unknown),MRK,MARKAIR,United States,N
3405,Markoss Aviation,(unknown),(unknown),MKO,GOSHAWK,United Kingdom,N
3406,Mars RK,(unknown),6V,MRW,AVIAMARS,Ukraine,N
3407,Marshall Aerospace,(unknown),(unknown),MCE,MARSHALL,United Kingdom,N
3408,Marsland Aviation,(unknown),M7,MSL,MARSLANDAIR,Sudan,N
3409,Martin Aviation Services,(unknown),(unknown),XMA,(unknown),United States,N
3410,Martin-Baker,(unknown),(unknown),MBE,MARTIN,United Kingdom,N
3411,Martinair,(unknown),MP,MPH,MARTINAIR,Netherlands,Y
3412,Martinaire,(unknown),(unknown),MRA,MARTEX,United States,N
3413,Martyn Fiddler Associates,(unknown),(unknown),MFA,SEAHORSE,United Kingdom,N
3414,Marvin Limited,(unknown),(unknown),MVN,MARVIN,United Kingdom,N
3415,Maryland State Police,(unknown),(unknown),TRP,TROOPER,United States,N
3416,Massachusetts Institute of Technology,(unknown),(unknown),MTH,RESEARCH,United States,N
3417,Massey University School of Aviation,(unknown),(unknown),MSY,MASSEY,New Zealand,N
3418,Master Airways,(unknown),(unknown),MSW,MASTER AIRWAYS,Serbia,N
3419,Master Planner,(unknown),(unknown),MPL,(unknown),United States,N
3420,Masterjet,(unknown),(unknown),LMJ,MASTERJET,Portugal,N
3421,Mastertop Linhas Aereas,(unknown),Q4,(unknown),(unknown),Brazil,N
3422,Mauria,(unknown),(unknown),MIA,MAURIA,Mauritania,N
3423,Mauritanienne Aerienne Et Navale,(unknown),(unknown),MNV,NAVALE,Mauritania,N
3424,Mauritanienne Air Fret,(unknown),(unknown),MRF,MAUR-FRET,Mauritania,N
3425,Mauritanienne Airways,(unknown),(unknown),MWY,MAURITANIENNE,Mauritania,N
3426,Mauritanienne De Transport Aerien,(unknown),(unknown),MDE,MAURI-TRANS,Mauritania,N
3427,Maverick Airways,(unknown),(unknown),MVR,MAV-AIR,United States,N
3428,Mavial Magadan Airlines,(unknown),H5,MVL,Mavial,Russia,N
3429,Max Avia,(unknown),(unknown),MAI,MAX AVIA,Kyrgyzstan,N
3430,Max Sea Food,(unknown),(unknown),MSF,MAXESA,El Salvador,N
3431,Max-Aviation,(unknown),(unknown),MAX,MAX AVIATION,Canada,N
3432,Maxair,(unknown),8M,MXL,MAXAIR,Sweden,Y
3433,Maximus Air Cargo,(unknown),(unknown),MXU,CARGO MAX,United Arab Emirates,N
3434,Maxjet Airways,(unknown),MY,MXJ,MAX-JET,United States,N
3435,Maxsus-Avia,(unknown),(unknown),MXS,MAXSUS-AVIA,Uzbekistan,N
3436,May Air Xpress,(unknown),(unknown),MXP,BEECHNUT,United States,N
3437,Maya Island Air,(unknown),MW,MYD,MYLAND,Belize,Y
3438,Mayair,(unknown),(unknown),MYI,MAYAIR,Mexico,N
3439,Mbach Air,(unknown),(unknown),MBS,MBACHI AIR,Malawi,N
3440,McAlpine Helicopters,(unknown),(unknown),MCH,MACLINE,United Kingdom,N
3441,McCall Aviation,(unknown),(unknown),MKL,MCCALL,United States,N
3442,McDonnell Douglas,(unknown),(unknown),DAC,DACO,United States,N
3443,McNeely Charter Services,(unknown),(unknown),MDS,MID-SOUTH,United States,N
3444,Med-Trans of Florida,(unknown),(unknown),MEK,MED-TRANS,United States,N
3445,Medavia Company,(unknown),(unknown),MDM,MEDAVIA,Malta,N
3446,Medical Air Rescue Services,(unknown),(unknown),MRZ,MARS,Zimbabwe,N
3447,Medical Aviation Services,(unknown),(unknown),MCL,MEDIC,United Kingdom,N
3448,Mediterranean Air Freight,(unknown),(unknown),MDF,MED-FREIGHT,Greece,N
3449,Mediterranean Airways,(unknown),(unknown),MDY,(unknown),Egypt,N
3450,Medjet International,(unknown),(unknown),MEJ,MEDJET,United States,N
3451,Mega,(unknown),(unknown),MGK,MEGLA,Kazakhstan,N
3452,Mega Linhas Aereas,(unknown),(unknown),MEL,MEGA AIR,Brazil,N
3453,Mekong Airlines,(unknown),(unknown),MKN,MEKONG AIRLINES,Cambodia,N
3454,Menajet,(unknown),IM,MNJ,MENAJET,Lebanon,N
3456,Merchant Express Aviation,(unknown),(unknown),MXX,MERCHANT,Nigeria,N
3457,Mercury Aircourier Service,(unknown),(unknown),MEC,MERCAIR,United States,N
3458,Meridian,(unknown),(unknown),POV,AIR POLTAVA,Ukraine,N
3459,Meridian Air Cargo,(unknown),(unknown),MRD,MERIDIAN,United States,N
3460,Meridian Airlines,(unknown),(unknown),MHL,HASSIMAIR,Nigeria,N
3461,Meridian Aviation,(unknown),(unknown),DSL,DIESEL,United Kingdom,N
3462,Meridian Limited,(unknown),(unknown),MEM,MERIDIAN CHERRY,Ukraine,N
3463,Meridiana,(unknown),IG,ISS,MERAIR,Italy,Y
3464,Merlin Airways,(unknown),(unknown),MEI,AVALON,United States,N
3465,Merpati Nusantara Airlines,(unknown),MZ,MNA,MERPATI,Indonesia,Y
3466,Mesa Airlines,(unknown),YV,ASH,AIR SHUTTLE,United States,Y
3467,Mesaba Airlines,(unknown),XJ,MES,MESABA,United States,Y
3468,Meta Linhas A,(unknown),(unknown),MSQ,META,Brazil,N
3469,Meteorological Research Flight,(unknown),(unknown),MET,METMAN,United Kingdom,N
3470,Methow Aviation,(unknown),(unknown),MER,METHOW,United States,N
3471,Metro Business Aviation,(unknown),(unknown),MVI,(unknown),United Kingdom,N
3472,Metro Express,(unknown),(unknown),MEX,EAGLE EXPRESS,United States,N
3473,Metroflight,(unknown),(unknown),MTR,METRO,United States,N
3474,Metrojet,(unknown),(unknown),MTJ,METROJET,Hong Kong SAR of China,N
3475,Metropix UK,(unknown),(unknown),PIX,METROPIX,United Kingdom,N
3476,Metroplis,(unknown),(unknown),MPS,METRO REGIONAL,Netherlands,N
3477,Mex Blue,(unknown),(unknown),MXB,MEX BLUE,Mexico,N
3478,Mex-Jet,(unknown),(unknown),MJT,MEJETS,Mexico,N
3479,Mexicana de Aviaci,(unknown),MX,MXA,MEXICANA,Mexico,Y
3480,Mexico Transportes Aereos,(unknown),(unknown),MXT,TRANSMEX,Mexico,N
3481,Miami Air Charter,(unknown),(unknown),HUR,HURRICANE CHARTER,United States,N
3482,Miami Air International,(unknown),GL,BSK,BISCAYNE,United States,N
3483,Miami Valley Aviation,(unknown),(unknown),OWL,NIGHT OWL,United States,N
3484,Miapet-Avia,(unknown),(unknown),MPT,MIAPET,Armenia,N
3485,Michelin Air Services,(unknown),(unknown),BIB,(unknown),France,N
3486,Micromatter Technology Solutions,(unknown),(unknown),WIZ,WIZARD,United Kingdom,N
3487,Mid Airlines,(unknown),(unknown),NYL,NILE,Sudan,N
3488,Mid-Pacific Airlines,(unknown),(unknown),MPA,MID PAC,United States,N
3489,Midamerica Jet,(unknown),(unknown),MJR,MAJOR,United States,N
3490,Middle East Airlines,(unknown),ME,MEA,CEDAR JET,Lebanon,Y
3491,Midland Airport Services,(unknown),(unknown),MID,(unknown),United Kingdom,N
3492,Midline Air Freight,(unknown),(unknown),MFR,MIDLINE FREIGHT,United States,N
3493,Midstate Airlines,(unknown),(unknown),MIS,MIDSTATE,United States,N
3494,Midway Airlines,(unknown),JI,MDW,MIDWAY,United States,Y
3495,Midway Express,(unknown),(unknown),FLA,PALM,United States,N
3496,Midwest Air Freighters,(unknown),(unknown),FAX,FAIRFAX,United States,N
3497,Midwest Airlines,(unknown),YX,MEP,(unknown),United States,Y
3498,Midwest Airlines (Egypt),(unknown),MY,MWA,(unknown),Egypt,Y
3499,Midwest Aviation,(unknown),(unknown),NIT,NIGHTTRAIN,United States,N
3500,Midwest Aviation Division,(unknown),(unknown),MWT,MIDWEST,United States,N
3501,Midwest Helicopters De Mexico,(unknown),(unknown),HTE,HELICOPTERSMEXICO,Mexico,N
3502,Millardair,(unknown),(unknown),MAB,MILLARDAIR,Canada,N
3503,Millen Corporation,(unknown),(unknown),RJM,MILLEN,United Kingdom,N
3504,Millennium Air,(unknown),(unknown),MLK,NIGERJET,Nigeria,N
3505,Miller Flying Services,(unknown),(unknown),MFS,MILLER TIME,United States,N
3506,Million Air,(unknown),(unknown),OXO,MILL AIR,United States,N
3507,Mimino,(unknown),(unknown),MIM,MIMINO,Russia,N
3508,Mina Airline Company,(unknown),(unknown),NAB,(unknown),Egypt,N
3509,Minair,(unknown),(unknown),OMR,ORMINE,Central African Republic,N
3510,Minebea Technologies,(unknown),(unknown),EBE,MINEBEA,United States,N
3511,Mines Air Services Zambia,(unknown),(unknown),MAZ,MINES,Zambia,N
3512,Miniliner,(unknown),(unknown),MNL,MINILINER,Italy,N
3513,Ministic Air,(unknown),(unknown),MNS,MINISTIC,Canada,N
3514,Ministry of Agriculture,(unknown),(unknown),WDG,Fisheries and Food,WATCHDOG,N
3515,Minsk Aircraft Overhaul Plant,(unknown),(unknown),LIR,LISLINE,Belarus,N
3516,Miramichi Air Service,(unknown),(unknown),MIR,MIRAMICHI,Canada,N
3517,Miras,(unknown),(unknown),MIF,MIRAS,Kazakhstan,N
3518,Misr Overseas Airways,(unknown),(unknown),MOS,(unknown),Egypt,N
3519,Mission Aviation Fellowship,(unknown),(unknown),MAF,MISSI,Indonesia,N
3520,Missionair,(unknown),(unknown),MSN,MISIONAIR,Spain,N
3521,Missions Gouvernemtales Francaises,(unknown),(unknown),MRN,MARIANNE,France,N
3522,Mississippi State University,(unknown),(unknown),BDG,BULLDOG,United States,N
3523,Mississippi Valley Airways,(unknown),(unknown),MVA,VALAIR,United States,N
3524,Mistral Air,(unknown),(unknown),MSA,AIRMERCI,Italy,N
3525,Mobil Oil,(unknown),(unknown),MBO,MOBIL,Canada,N
3526,Mocambique Expresso,(unknown),(unknown),MXE,MOZAMBIQUE EXPRESS,Mozambique,N
3527,Mofaz Air,(unknown),(unknown),MFZ,MOFAZ AIR,Malaysia,N
3528,Moldaeroservice,(unknown),(unknown),MLE,MOLDAERO,Moldova,N
3529,Moldavian Airlines,(unknown),2M,MDV,MOLDAVIAN,Moldova,Y
3530,Moldova,(unknown),(unknown),MVG,MOLDOVA-STATE,Moldova,N
3531,Mombasa Air Safari,(unknown),(unknown),RRV,SKYROVER,Kenya,N
3532,Monarch Airlines,(unknown),ZB,MON,MONARCH,United Kingdom,Y
3533,Monarch Airlines,(unknown),(unknown),MNH,MONARCH AIR,United States,N
3534,Myway Airlines,(unknown),8I,(unknown),(unknown),Italy,Y
3535,Moncton Flying Club,(unknown),(unknown),MFC,EAST WIND,Canada,N
3536,Monde Air Charters,(unknown),(unknown),MDB,MONDEAIR CARGO,United Kingdom,N
3537,Monerrey Air Taxi,(unknown),(unknown),MTI,MONTERREY AIR,Mexico,N
3538,Monky Aerotaxis,(unknown),(unknown),MKY,MONKY,Mexico,N
3539,Montenegro Airlines,(unknown),YM,MGX,MONTAIR,Montenegro,Y
3540,Montserrat Airways,(unknown),(unknown),MNT,MONTSERRAT,Montserrat,N
3541,Mooney Aircraft Corporation,(unknown),(unknown),MNY,MOONEY FLIGHT,United States,N
3542,Morningstar Air Express,(unknown),(unknown),MAL,MORNINGSTAR,Canada,Y
3543,Morris Air Service,(unknown),(unknown),MSS,WASATCH,United States,N
3544,Morrison Flying Service,(unknown),(unknown),MRO,MORRISON,United States,N
3545,Moskovia Airlines,(unknown),3R,GAI,GROMOV AIRLINE,Russia,Y
3546,Mosphil Aero,(unknown),(unknown),MPI,MOSPHIL,Philippines,N
3547,Motor Sich,(unknown),M9,MSI,MOTOR SICH,Ukraine,Y
3548,Mount Cook Airlines,(unknown),NM,NZM,MOUNTCOOK,New Zealand,N
3549,Mountain Air Cargo,(unknown),(unknown),MTN,MOUNTAIN,United States,N
3550,Mountain Air Company,(unknown),N4,MTC,MOUNTAIN LEONE,Sierra Leone,N
3551,Mountain Air Express,(unknown),(unknown),PKP,PIKES PEAK,United States,N
3552,Mountain Air Service,(unknown),(unknown),BRR,MOUNTAIN AIR,United States,N
3553,Mountain Bird,(unknown),(unknown),MBI,MOUNTAIN BIRD,United States,N
3554,Mountain High Aviation,(unknown),(unknown),MHA,MOUNTAIN HIGH,United States,N
3555,Mountain Pacific Air,(unknown),(unknown),MPC,MOUNTAIN PACIFIC,Canada,N
3556,Mountain Valley Air Service,(unknown),(unknown),MTV,MOUNTAIN VALLEY,United States,N
3557,Mowhawk Airlines,(unknown),(unknown),MOW,MOHAWK AIR,United States,N
3558,Mudan Airlines,(unknown),(unknown),MDN,(unknown),Somali Republic,N
3559,Mudanjiang General Aviation,(unknown),(unknown),CMJ,MUDANJIANG,China,N
3560,Multi Taxi,(unknown),(unknown),MTX,MULTITAXI,Mexico,N
3561,Multi-Aero,(unknown),(unknown),WBR,WEBER,United States,N
3562,Multiflight,(unknown),(unknown),MFT,YORKAIR,(unknown),N
3563,Murmansk Aircompany,(unknown),(unknown),MNZ,MURMAN AIR,Russia,N
3564,Murray Air,(unknown),(unknown),MUA,MURRAY AIR,United States,N
3565,Musrata Air Transport,(unknown),(unknown),MMR,MUSRATA AIR,Libya,N
3566,Mustique Airways,(unknown),(unknown),MAW,MUSTIQUE,Barbados,N
3567,My Way Airlines,(unknown),(unknown),MYW,FRANKY,Italy,N
3568,MyTravel Airways,(unknown),VZ,MYT,KESTREL,United Kingdom,Y
3569,Myanma Airways,(unknown),UB,UBA,UNIONAIR,Myanmar,Y
3570,Myanmar Airways International,(unknown),8M,MMM,assignment postponed,Myanmar,Y
3571,Myflug,(unknown),(unknown),MYA,MYFLUG,Iceland,Y
3572,Mytravel Airways,(unknown),(unknown),VKG,VIKING,Denmark,N
3573,NEL Cargo,(unknown),(unknown),NLG,NELCARGO,Ivory Coast,N
3574,NHT Lineas Aereas,(unknown),(unknown),NHG,HELGA,Brazil,N
3575,NZ Warbirds Association,(unknown),(unknown),WAR,WARBIRDS,New Zealand,N
3576,Nacoia Lda,(unknown),(unknown),ANL,AIR NACOIA,Angola,N
3577,Nada Air Service,(unknown),(unknown),NHZ,NADA AIR,Chad,N
3578,Compangnie Nationale Naganagani,(unknown),(unknown),BFN,(unknown),Burkina Faso,N
3579,Nahanni Air Services Ltd,(unknown),(unknown),NAH,NAHANNI,Canada,N
3580,Nakheel Aviation,(unknown),(unknown),NKL,NAKHEEL,United Arab Emirates,N
3581,Namibia Commerical Aviation,(unknown),(unknown),MRE,MED RESCUE,Namibia,N
3582,Namibian Defence Force,(unknown),(unknown),NDF,NAMIBIAN AIR FORCE,Namibia,N
3583,Nanjing Airlines,(unknown),(unknown),CNJ,NINGHANG,China,N
3584,Nantucket Airlines,(unknown),DV,ACK,ACK AIR,United States,N
3585,Nanyah Aviation,(unknown),(unknown),NYA,NANYAH,Israel,N
3586,Napier Air Service Inc,(unknown),(unknown),NAP,NAPIER,United States,N
3587,Nas Air,(unknown),(unknown),NCM,AIR BANE,Angola,N
3588,Nas Air,(unknown),P9,(unknown),(unknown),Mali,N
3589,Nasair,(unknown),UE,NAS,NASAIRWAYS,Eritrea,Y
3590,Nashville Jet Charters,(unknown),(unknown),NJC,NASHVILLE JET,United States,N
3591,Natalco Air Lines,(unknown),(unknown),NCO,NATALCO,S,N
3592,Natioanl Air Traffic Controllers Association,(unknown),(unknown),NTK,NATCA,United States,N
3593,National Air Charter,(unknown),(unknown),NSR,NASAIR,Indonesia,N
3594,National Air Traffic Services,(unknown),(unknown),RFI,SHERLOCK,United Kingdom,N
3595,National Airlines,(unknown),(unknown),NAN,NATION AIR,United States,N
3596,National Airlines,(unknown),N4,NCN,(unknown),Chile,N
3597,National Airlines,(unknown),N7,ROK,RED ROCK,United States,N
3598,National Airlines,(unknown),NA,NAL,NATIONAL,United States,N
3599,National Airlines,(unknown),(unknown),KUS,KUSWAG,South Africa,N
3600,National Airways Cameroon,(unknown),9O,(unknown),(unknown),Cameroon,N
3601,National Airways Corporation,(unknown),(unknown),LFI,AEROMED,South Africa,N
3602,National Aviation Company,(unknown),(unknown),GTY,(unknown),Egypt,N
3603,National Aviation Consultants,(unknown),(unknown),TNC,NATCOM,Canada,N
3604,National Express,(unknown),(unknown),NXT,NATIONAL FREIGHT,United States,N
3605,National Grid,(unknown),(unknown),GRD,GRID,United Kingdom,N
3606,National Jet Express,(unknown),(unknown),JTE,JETEX,Australia,N
3607,National Jet Service,(unknown),(unknown),AND,AIR INDIANA,United States,N
3608,National Jet Systems,(unknown),NC,NJS,NATIONAL JET,Australia,Y
3609,National Oceanic and Atmospheric Administration,(unknown),(unknown),NAA,NOAA,United States,N
3610,National Overseas Airlines Company,(unknown),(unknown),NOL,NAT AIRLINE,Egypt,N
3611,Nationale Luchtvaartschool,(unknown),(unknown),NLS,PANDER,Netherlands,N
3612,Nations Air Express Inc,(unknown),(unknown),NAE,NATIONS EXPRESS,United States,N
3613,Nationwide Airlines,(unknown),CE,NTW,NATIONWIDE,South Africa,Y
3614,Nationwide Airlines (Zambia),(unknown),(unknown),NWZ,ZAMNAT,Zambia,N
3615,Natural Environment Research Council,(unknown),(unknown),EVM,SCIENCE,United Kingdom,N
3616,Natureair,(unknown),(unknown),NRR,NATUREAIR,Costa Rica,N
3617,Naturelink Charter,(unknown),(unknown),NRK,NATURELINK,South Africa,N
3618,Nauru Air Corporation,(unknown),ON,RON,AIR NAURU,Nauru,Y
3619,NAV CANADA,(unknown),(unknown),NVC,NAV CAN,Canada,N
3620,Nav Flight Planning,(unknown),(unknown),NAV,NAV DISPATCH,Czech Republic,N
3621,Navegacao Aerea De Portugal,(unknown),(unknown),NVP,(unknown),Portugal,N
3622,Navegacion Servicios Aereos Canarios SA,(unknown),(unknown),NAY,NAYSA,Spain,N
3623,Navid,(unknown),(unknown),IRI,NAVID,Iran,N
3624,Naviera Mexicana,(unknown),(unknown),NVM,NAVIERA,Mexico,N
3625,Navigator Airlines,(unknown),(unknown),NVL,NAVLINES,Armenia,N
3626,Navinc Airlines Services,(unknown),(unknown),XNV,(unknown),United States,N
3627,Navitaire,(unknown),1N,(unknown),(unknown),United States,N
3628,Navtech System Support,(unknown),(unknown),XNS,(unknown),Canada,N
3629,Nayzak Air Transport,(unknown),(unknown),NZA,(unknown),Libya,N
3630,State of Nebraska,(unknown),(unknown),NEB,NEBRASKA,United States,N
3631,Necon Air,(unknown),(unknown),NEC,NECON AIR,Nepal,N
3632,Nederlandse Kustwacht,(unknown),(unknown),NCG,NETHERLANDS COASTGUARD,Netherlands,N
3633,Nefteyugansk Aviation Division,(unknown),(unknown),NFT,NEFTEAVIA,Russia,N
3634,Neiltown Air,(unknown),(unknown),NLA,NEILTOWN AIR,Canada,N
3635,Nelair Charters,(unknown),(unknown),NLC,NELAIR,South Africa,N
3636,Nelson Aviation College,(unknown),(unknown),CGE,COLLEGE,New Zealand,N
3637,Nepal Airlines,(unknown),RA,RNA,ROYAL NEPAL,Nepal,Y
3638,Neos,(unknown),NO,NOS,MOONFLOWER,Italy,N
3639,Neosiam Airways,(unknown),(unknown),TOX,SKY KINGDOM,Thailand,N
3640,Neric,(unknown),(unknown),NSL,NERICAIR,United Kingdom,N
3641,NetJets,(unknown),1I,EJA,EXECJET,United States,Y
3642,Network Aviation Services,(unknown),(unknown),NET,NETWORK,Nigeria,N
3643,New England Air Express,(unknown),(unknown),NEZ,ENGAIR,United States,N
3644,New England Airlines,(unknown),EJ,NEA,NEW ENGLAND,United States,Y
3645,New Heights 291,(unknown),(unknown),NHT,NEWHEIGHTS,South Africa,N
3646,New World Jet Corporation,(unknown),(unknown),NWD,NEW WORLD,United States,N
3647,New York Helicopter,(unknown),(unknown),NYH,NEW YORK,United States,N
3648,New York State Police,(unknown),(unknown),GRY,GRAY RIDER,United States,N
3649,New Zealand Air Defence Force,(unknown),(unknown),KRC,KIWI RESCUE,New Zealand,N
3650,Newair,(unknown),(unknown),HVA,HAVEN-AIR,United States,N
3651,Newfoundland Labrador Air Transport,(unknown),(unknown),NLT,NALAIR,Canada,N
3652,NextJet,(unknown),2N,NTJ,NEXTJET,Sweden,Y
3653,Nextflight Aviation,(unknown),(unknown),NXF,NEXTFLIGHT,United States,N
3654,Nexus Aviation,(unknown),(unknown),NXS,NEXUS AVIATION,Nigeria,N
3655,Nicaraguense De Aviacion,(unknown),(unknown),NIS,NICA,Nicaragua,N
3656,Nicon Airways,(unknown),(unknown),NCN,NICON AIRWAYS,Nigeria,N
3657,Nigeria Airways,(unknown),(unknown),NGA,NIGERIA,Nigeria,N
3658,Nigerian Air Force,(unknown),(unknown),NGR,NIGERIAN AIRFORCE,Nigeria,N
3659,Nigerian Global,(unknown),(unknown),NGX,AIR GLOBAL,Nigeria,N
3660,Night Express,(unknown),(unknown),EXT,EXECUTIVE,Germany,N
3661,Niki,(unknown),HG,NLY,FLYNIKI,Austria,Y
3662,Nikolaev-Air,(unknown),(unknown),NKV,AIR NIKOLAEV,Ukraine,N
3663,Nile Safaris Aviation,(unknown),(unknown),NSA,NILE SAFARIS,Sudan,N
3664,Nile Valley Aviation Company,(unknown),(unknown),NVA,(unknown),Egypt,N
3665,Nile Wings Aviation Services,(unknown),(unknown),NLW,NILE WINGS,Sudan,N
3666,Nimbus Aviation,(unknown),(unknown),NBS,NIMBUS,United Kingdom,N
3667,Nippon Cargo Airlines,(unknown),KZ,NCA,NIPPON CARGO,Japan,N
3668,Nizhnevartovskavia,(unknown),(unknown),NVK,VARTOSKAVIA,Russia,N
3669,Search and Rescue 202,(unknown),(unknown),SRG,(unknown),United Kingdom,N
3670,Search and Rescue 22,(unknown),(unknown),SRD,(unknown),United Kingdom,N
3671,No. 32 (The Royal) Squadron RAF,(unknown),(unknown),NOH,NORTHOLT,United Kingdom,N
3672,84 Squadron Royal Air Force @ RAF Akrotiri,(unknown),(unknown),AKG,GRIFTER,United Kingdom,N
3673,Nobil Air,(unknown),(unknown),NBL,NOBIL AIR,Moldova,N
3674,Nok Air,(unknown),DD,NOK,NOK AIR,Thailand,Y
3675,Nolinor Aviation,(unknown),(unknown),NRL,NOLINOR,Canada,N
3676,Nomad Aviation,(unknown),(unknown),NMD,NOMAD AIR,Namibia,N
3677,Norcopter,(unknown),(unknown),NOC,(unknown),Norway,N
3678,Nord-Flyg,(unknown),(unknown),NEF,NORDEX,Sweden,N
3679,Nordeste Linhas Aereas Regionais,(unknown),JH,NES,NORDESTE,Brazil,N
3680,Nordic Regional,(unknown),6N,NRD,NORTH RIDER,Sweden,N
3681,Nordic Solutions,(unknown),(unknown),NVD,NORDVIND,Lithuania,N
3682,Nordstree (Australia),(unknown),(unknown),NDS,(unknown),Australia,N
3683,Norestair,(unknown),(unknown),NRT,NORESTAIR,Spain,N
3684,Norfolk County Flight College,(unknown),(unknown),NCF,COUNTY,United Kingdom,Y
3685,Norontair,(unknown),(unknown),NOA,NORONTAIR,Canada,N
3686,Norrlandsflyg,(unknown),(unknown),HMF,LIFEGUARD SWEDEN,Sweden,N
3687,Norse Air Charter,(unknown),(unknown),NRX,NORSE AIR,South Africa,N
3688,Norsk Flyrjeneste,(unknown),(unknown),NIR,NORSEMAN,Norway,N
3689,Norsk Helikopter,(unknown),(unknown),NOR,NORSKE,Norway,N
3690,Norsk Luftambulanse,(unknown),(unknown),DOC,HELIDOC,Norway,N
3691,Nortavia,(unknown),(unknown),RTV,TIC-TAC,Portugal,N
3692,North Adria Aviation,(unknown),(unknown),NAI,NORTH-ADRIA,Croatia,N
3693,North American Airlines,(unknown),(unknown),NTM,NORTHAM,Canada,Y
3694,North American Charters,(unknown),(unknown),HMR,HAMMER,Canada,Y
3695,North American Jet Charter Group,(unknown),(unknown),NAJ,JET GROUP,United States,N
3696,North Atlantic Air Inc,(unknown),(unknown),NAT,MASS AIR,United States,N
3697,North Atlantic Cargo,(unknown),(unknown),NFC,NORTH ATLANTIC,Norway,N
3698,North British Airlines,(unknown),(unknown),NBN,TEESAIR,United Kingdom,N
3699,North Caribou Flying Service Ltd,(unknown),(unknown),NCB,NORTH CARIBOU,Canada,N
3700,North Coast Air Services Ltd,(unknown),(unknown),NCC,NORTH COAST,Canada,N
3701,North Coast Aviation,(unknown),N9,(unknown),(unknown),Papua New Guinea,N
3702,North Flying,(unknown),M3,NFA,NORTH FLYING,Denmark,N
3703,North Sea Airways,(unknown),(unknown),NRC,NORTH SEA,Netherlands,N
3704,North Star Air Cargo,(unknown),(unknown),SBX,SKY BOX,United States,N
3705,North Vancouver Airlines,(unknown),(unknown),NRV,NORVAN,Canada,N
3706,North West Airlines,(unknown),(unknown),NWW,HALANT,Australia,N
3707,North West Geomatics,(unknown),(unknown),PTO,PHOTO,Canada,N
3708,North-East Airlines,(unknown),(unknown),NEN,NORTHEAST SWAN,Nigeria,N
3709,North-West Air Transport Company - Vyborg,(unknown),(unknown),VBG,VYBORG AIR,Russia,N
3710,North-Wright Airways,(unknown),HW,NWL,NORTHWRIGHT,Canada,N
3711,Northafrican Air Transport,(unknown),(unknown),NLL,NORTHAFRICAN AIR,Libya,N
3712,Northaire Feight Lines,(unknown),(unknown),NFL,GREAT LAKES,United States,N
3713,Northamptonshire School of Flying,(unknown),(unknown),NSF,NORTON,United Kingdom,N
3714,Northcoast Executive Airlines,(unknown),(unknown),NCE,TOP HAT,United States,N
3715,Northeast Airlines,(unknown),(unknown),NEE,NORTHEAST,United States,N
3716,Northeast Aviation,(unknown),(unknown),NPX,NORTHEAST EXPRESS,United States,N
3717,Northern Air Cargo,(unknown),NC,NAC,YUKON,United States,N
3718,Northern Airlines Sanya,(unknown),(unknown),BYC,BEIYA,China,N
3719,Northern Airways,(unknown),(unknown),NDA,NORTHERN DAKOTA,United States,N
3720,Northern Aviation Service,(unknown),(unknown),CMU,LANNA AIR,Thailand,N
3721,Northern Dene Airways,(unknown),U7,(unknown),(unknown),Canada,Y
